# SOURMASH-MANIFEST-VERSION: 1.0,,,,,,,,,,
internal_location,md5,md5short,ksize,moltype,num,scaled,n_hashes,with_abundance,name,filename
ERR3274945.sig,280c1c85538b0ea31f0b06659cfebe8c,280c1c85,21,DNA,0,1000,11470881,1,ERR3274945,-
ERR3274945.sig,d12713af43ef3ca91fe5bed2576fd282,d12713af,31,DNA,0,1000,12129905,1,ERR3274945,-
ERR3274945.sig,d2e4f87d81b32a31c936f26011e95930,d2e4f87d,51,DNA,0,1000,11257766,1,ERR3274945,-
ERR3274946.sig,7f076fba164e9541f33e8546a148cb1c,7f076fba,21,DNA,0,1000,36798234,1,ERR3274946,-
ERR3274946.sig,3431a88bfbda9d5dbe4edba313cd3157,3431a88b,31,DNA,0,1000,37344377,1,ERR3274946,-
ERR3274946.sig,643ae482f75f28526957dc98141c9e53,643ae482,51,DNA,0,1000,31143665,1,ERR3274946,-
ERR3274947.sig,658c5aa7f596e81f8ba560a71672785e,658c5aa7,21,DNA,0,1000,14010241,1,ERR3274947,-
ERR3274947.sig,8e7f13b4a338bca1159bea74e86951fb,8e7f13b4,31,DNA,0,1000,14780743,1,ERR3274947,-
ERR3274947.sig,d95218e2d83ae8b49af5eac628d72746,d95218e2,51,DNA,0,1000,13485205,1,ERR3274947,-
ERR3274948.sig,8e322d2a6f0b6b4e2919918a6f54d036,8e322d2a,21,DNA,0,1000,32681068,1,ERR3274948,-
ERR3274948.sig,27a44d5b68199b9092952c8f6ef10282,27a44d5b,31,DNA,0,1000,33483305,1,ERR3274948,-
ERR3274948.sig,614b52e3c98cf11206ab6c16721e771b,614b52e3,51,DNA,0,1000,28403404,1,ERR3274948,-
ERR3274949.sig,5559cca91667c3e41c0b59228810ba03,5559cca9,21,DNA,0,1000,33039221,1,ERR3274949,-
ERR3274949.sig,fbaaf5052248b8e5c552a0abaefa2c57,fbaaf505,31,DNA,0,1000,36201640,1,ERR3274949,-
ERR3274949.sig,d6c99e61b363c9be2922fe42fa95855d,d6c99e61,51,DNA,0,1000,33370917,1,ERR3274949,-
ERR3274950.sig,02a09b304bb7ad1856fdbc99652c0aaf,02a09b30,21,DNA,0,1000,50309839,1,ERR3274950,-
ERR3274950.sig,62db184cbd85acf918f7f17afc2d7e94,62db184c,31,DNA,0,1000,51317376,1,ERR3274950,-
ERR3274950.sig,b746dc00851df7fc6b295cd778295c09,b746dc00,51,DNA,0,1000,41858742,1,ERR3274950,-
ERR3275092.sig,ff0aa3875a548cca2b5ab3dd8cae8d84,ff0aa387,21,DNA,0,1000,9426490,1,ERR3275092,-
ERR3275092.sig,e1a75d2f285b926b6d1f77c604f21def,e1a75d2f,31,DNA,0,1000,11000288,1,ERR3275092,-
ERR3275092.sig,d4b345fe65317b81e196f758acf21313,d4b345fe,51,DNA,0,1000,11025134,1,ERR3275092,-
ERR3275093.sig,e8570ca0bc04b34277753421d8c0a678,e8570ca0,21,DNA,0,1000,9372908,1,ERR3275093,-
ERR3275093.sig,f4478c2462fb2e7c18b010508dbf9261,f4478c24,31,DNA,0,1000,11017112,1,ERR3275093,-
ERR3275093.sig,4bbfddbc9c4220653c466f31bf29a1d3,4bbfddbc,51,DNA,0,1000,11015995,1,ERR3275093,-
ERR3275094.sig,aab6712185c3ee57631632ebd38e0ea4,aab67121,21,DNA,0,1000,8707688,1,ERR3275094,-
ERR3275094.sig,3cd930d82f14f7d36bb2199d66b6d913,3cd930d8,31,DNA,0,1000,10563746,1,ERR3275094,-
ERR3275094.sig,5e285e434a18473ac7a21d9561239f16,5e285e43,51,DNA,0,1000,10768602,1,ERR3275094,-
ERR3275095.sig,41e0d478bc9ca4abd79cf9f91d2cdacb,41e0d478,21,DNA,0,1000,9073027,1,ERR3275095,-
ERR3275095.sig,5459affd1845a56a29da27e217538fde,5459affd,31,DNA,0,1000,10856890,1,ERR3275095,-
ERR3275095.sig,b4bea73ab35589f7adf6a917bac2b559,b4bea73a,51,DNA,0,1000,11021865,1,ERR3275095,-
ERR3275100.sig,b1f3a2a37f06b492c051c10cab43e76e,b1f3a2a3,21,DNA,0,1000,7261907,1,ERR3275100,-
ERR3275100.sig,31606e60466b5004f83fda6804f94046,31606e60,31,DNA,0,1000,8892194,1,ERR3275100,-
ERR3275100.sig,bc27924cd4d450962d6b0a347334e663,bc27924c,51,DNA,0,1000,9148992,1,ERR3275100,-
ERR3275106.sig,6d4acf8ecaa455dcde70a924fc5d04e3,6d4acf8e,21,DNA,0,1000,13472864,1,ERR3275106,-
ERR3275106.sig,7caa420e009453e34588e61f161e7ee0,7caa420e,31,DNA,0,1000,15354167,1,ERR3275106,-
ERR3275106.sig,fc1160e99b9a7eb455191e3499b98cb1,fc1160e9,51,DNA,0,1000,15308815,1,ERR3275106,-
ERR3275122.sig,9f4bb4f4ee00157aad91e98fcd67eb3c,9f4bb4f4,21,DNA,0,1000,9832563,1,ERR3275122,-
ERR3275122.sig,6444fb230ca31b64bc7e4a3f03f51ee3,6444fb23,31,DNA,0,1000,11363456,1,ERR3275122,-
ERR3275122.sig,97b7af3e23b57b349b443d8c43b76848,97b7af3e,51,DNA,0,1000,11441046,1,ERR3275122,-
ERR3275123.sig,5c0fdfd1ea064866f0d0daa8d09beffa,5c0fdfd1,21,DNA,0,1000,7019140,1,ERR3275123,-
ERR3275123.sig,98936e9f718918194be2d12b35d5eeec,98936e9f,31,DNA,0,1000,9272267,1,ERR3275123,-
ERR3275123.sig,dd7aba205486d94746426a55daafe726,dd7aba20,51,DNA,0,1000,9680865,1,ERR3275123,-
ERR3420974.sig,dfbce7dfcb267de89193170d5ab8a0d7,dfbce7df,21,DNA,0,1000,3703458,1,ERR3420974,-
ERR3420974.sig,9848f46a587266dfbb7d725047b14892,9848f46a,31,DNA,0,1000,3910573,1,ERR3420974,-
ERR3420974.sig,ac1b10d8ab7dd9165ba107ef91a5e6d8,ac1b10d8,51,DNA,0,1000,3828531,1,ERR3420974,-
ERR3503290.sig,e09a441a00ab3b5a77f505f2509df80f,e09a441a,21,DNA,0,1000,8373091,1,ERR3503290,-
ERR3503290.sig,3ec5659df94bbc0a8a3d09f1578f3de5,3ec5659d,31,DNA,0,1000,9142925,1,ERR3503290,-
ERR3503290.sig,8c70a53da8f11ab8d33cbfc916bf8782,8c70a53d,51,DNA,0,1000,8888958,1,ERR3503290,-
ERR3503308.sig,757845fa7c30b10d6cf3b8052a1d7c9f,757845fa,21,DNA,0,1000,6975936,1,ERR3503308,-
ERR3503308.sig,53863171ca919361962543512dce2fb6,53863171,31,DNA,0,1000,7458633,1,ERR3503308,-
ERR3503308.sig,a01e5bc9a0b52c0b44efc69424244036,a01e5bc9,51,DNA,0,1000,7272413,1,ERR3503308,-
ERR3525241.sig,d120c1e04aaa537e87b6fce7e35dbe60,d120c1e0,21,DNA,0,1000,1649266,1,ERR3525241,-
ERR3525241.sig,44e99a086ec7b69f1716df0e10d7d7f3,44e99a08,31,DNA,0,1000,1775934,1,ERR3525241,-
ERR3525241.sig,3227c5c60adcb4ece1f6dbf155d85341,3227c5c6,51,DNA,0,1000,1834082,1,ERR3525241,-
ERR3525246.sig,b0d8798e4810ad66d971d7a30147cc8d,b0d8798e,21,DNA,0,1000,1840118,1,ERR3525246,-
ERR3525246.sig,0676ae4ec848a5e6b95bfebd15ae899e,0676ae4e,31,DNA,0,1000,1951067,1,ERR3525246,-
ERR3525246.sig,6e48cb4f6fbf4a27f61606ecfe958fe0,6e48cb4f,51,DNA,0,1000,1920389,1,ERR3525246,-
ERR3525319.sig,306ecb6ad776086e571ccc95e0f83491,306ecb6a,21,DNA,0,1000,10214680,1,ERR3525319,-
ERR3525319.sig,9f84773df3fdc23c4b8efa079c0b450d,9f84773d,31,DNA,0,1000,10911499,1,ERR3525319,-
ERR3525319.sig,f8b0880ce5bb60630d0347ba2e53a75b,f8b0880c,51,DNA,0,1000,9919934,1,ERR3525319,-
ERR3589560.sig,f2949646071c27d16306d5aed6e18315,f2949646,21,DNA,0,1000,6838574,1,ERR3589560,-
ERR3589560.sig,75d8e4ce03ad24f8ec880b5f7dcaa7ab,75d8e4ce,31,DNA,0,1000,7576145,1,ERR3589560,-
ERR3589560.sig,e6eb49f4a6c09a498411a2152e7c8bee,e6eb49f4,51,DNA,0,1000,7359566,1,ERR3589560,-
ERR3589563.sig,2c6afc9f3d7e9b25fed0c31ac3aa64a2,2c6afc9f,21,DNA,0,1000,6807380,1,ERR3589563,-
ERR3589563.sig,c848e7d6d506b02bf280856b4b1b5f56,c848e7d6,31,DNA,0,1000,7348719,1,ERR3589563,-
ERR3589563.sig,e2cae15ef8375f324ff40df2d4d10c99,e2cae15e,51,DNA,0,1000,6729081,1,ERR3589563,-
ERR3589567.sig,210b9d7088df9516a6276d42f9906f66,210b9d70,21,DNA,0,1000,6930016,1,ERR3589567,-
ERR3589567.sig,f59ce6292f1fc5a7f1b5b2786c61f7c6,f59ce629,31,DNA,0,1000,7548770,1,ERR3589567,-
ERR3589567.sig,465843432244bbfd57093bea129c8daf,46584343,51,DNA,0,1000,6973443,1,ERR3589567,-
ERR3589570.sig,f3d114166113ff9f6d08250a993f8511,f3d11416,21,DNA,0,1000,6999239,1,ERR3589570,-
ERR3589570.sig,803f8d31a1968d6149388eafc4257534,803f8d31,31,DNA,0,1000,7590212,1,ERR3589570,-
ERR3589570.sig,1d38ae4ac1967ba193d4ca843b67c577,1d38ae4a,51,DNA,0,1000,6981705,1,ERR3589570,-
ERR3589572.sig,f4a568fd4743a482bd72a8185f605189,f4a568fd,21,DNA,0,1000,4620279,1,ERR3589572,-
ERR3589572.sig,3445f17673a014835411001e3bdec491,3445f176,31,DNA,0,1000,4978462,1,ERR3589572,-
ERR3589572.sig,e4002da54e8b8369e2226cd01b26b956,e4002da5,51,DNA,0,1000,4646790,1,ERR3589572,-
ERR3589573.sig,8d9c35d304b3b286de3fcf9cfead185d,8d9c35d3,21,DNA,0,1000,7207661,1,ERR3589573,-
ERR3589573.sig,9f56b667ad3f7a1374963689aaab627e,9f56b667,31,DNA,0,1000,7749157,1,ERR3589573,-
ERR3589573.sig,1e23a585a4a0d2b504d44f6426abb15f,1e23a585,51,DNA,0,1000,6967076,1,ERR3589573,-
ERR3589574.sig,c46712b7f3e228f37c59daac378968c6,c46712b7,21,DNA,0,1000,6652502,1,ERR3589574,-
ERR3589574.sig,266cf04be3c8a5af1e5ee878a6b52def,266cf04b,31,DNA,0,1000,7363730,1,ERR3589574,-
ERR3589574.sig,13d6cd721cc3c706b39ab29859a4fff6,13d6cd72,51,DNA,0,1000,6953220,1,ERR3589574,-
ERR3589584.sig,f23e2bf412c5d37955e5546d16e473b5,f23e2bf4,21,DNA,0,1000,9056703,1,ERR3589584,-
ERR3589584.sig,2e1af31819f67cc489bd362657376b18,2e1af318,31,DNA,0,1000,10072835,1,ERR3589584,-
ERR3589584.sig,02cd14f8e7eee42199d0975f0a9a6d10,02cd14f8,51,DNA,0,1000,9246819,1,ERR3589584,-
ERR3589585.sig,21269395a9694fb9bfa07473e075a4a3,21269395,21,DNA,0,1000,6968243,1,ERR3589585,-
ERR3589585.sig,7f7b4cbf25a03eb8337d4736e4e7214c,7f7b4cbf,31,DNA,0,1000,7443896,1,ERR3589585,-
ERR3589585.sig,0981345fe96cdc1fb87b17ed3a697814,0981345f,51,DNA,0,1000,6646217,1,ERR3589585,-
ERR3589587.sig,483570d0c3b663234524806178f0d0e1,483570d0,21,DNA,0,1000,3837462,1,ERR3589587,-
ERR3589587.sig,33b76579ea13c5fd49061fd262fca99a,33b76579,31,DNA,0,1000,4270571,1,ERR3589587,-
ERR3589587.sig,a76fd979ff9cec3b85504cf2ae468343,a76fd979,51,DNA,0,1000,4159982,1,ERR3589587,-
ERR3589589.sig,1635e9d5040543ea8049f6fd610a9320,1635e9d5,21,DNA,0,1000,3359037,1,ERR3589589,-
ERR3589589.sig,162622c06250f0e4964022fad50d82c0,162622c0,31,DNA,0,1000,3749142,1,ERR3589589,-
ERR3589589.sig,314c6de51b7e03e725fb8cdfc27a6838,314c6de5,51,DNA,0,1000,3683497,1,ERR3589589,-
ERR3589593.sig,39852821d3f2d174e0005ec4c90bf066,39852821,21,DNA,0,1000,9596748,1,ERR3589593,-
ERR3589593.sig,bbb225960ac332c8f04381cb0a0c9e9a,bbb22596,31,DNA,0,1000,10422821,1,ERR3589593,-
ERR3589593.sig,f37ad62281de6b05598f396c15ef014c,f37ad622,51,DNA,0,1000,9498770,1,ERR3589593,-
ERR3624092.sig,e23232356108b566655fc160c5c3220f,e2323235,21,DNA,0,1000,14928700,1,ERR3624092,-
ERR3624092.sig,d22e01c29270053491a98f398c3659fc,d22e01c2,31,DNA,0,1000,15462376,1,ERR3624092,-
ERR3624092.sig,bcaba3342c45ac010154e42c65094ab9,bcaba334,51,DNA,0,1000,13883438,1,ERR3624092,-
ERR3697022.sig,35781d9afad34fa66ab47d93a9732bd2,35781d9a,21,DNA,0,1000,31806459,1,ERR3697022,-
ERR3697022.sig,ec4757f4cf292d6d160807363bd31760,ec4757f4,31,DNA,0,1000,39734014,1,ERR3697022,-
ERR3697022.sig,4d6d3b3f15fd912636250d14dfe83b47,4d6d3b3f,51,DNA,0,1000,39038404,1,ERR3697022,-
ERR3697025.sig,5ace56121bd8fecde105dd4058bb27c2,5ace5612,21,DNA,0,1000,10205900,1,ERR3697025,-
ERR3697025.sig,52d9118e568e2587598ba084d5054ea4,52d9118e,31,DNA,0,1000,11645555,1,ERR3697025,-
ERR3697025.sig,64642a11b949fe1664ce7ccf3c827ac3,64642a11,51,DNA,0,1000,11806460,1,ERR3697025,-
ERR3697026.sig,b6f8cafabad80c450ebb0c468f53ce33,b6f8cafa,21,DNA,0,1000,8455105,1,ERR3697026,-
ERR3697026.sig,537b12d54e7c8136614f1200dc3c1905,537b12d5,31,DNA,0,1000,9627539,1,ERR3697026,-
ERR3697026.sig,2f86dcf40c4859ae100569199ff556e9,2f86dcf4,51,DNA,0,1000,9847827,1,ERR3697026,-
ERR3697027.sig,46e6601dc0cb67404b6729e75890b04e,46e6601d,21,DNA,0,1000,7232562,1,ERR3697027,-
ERR3697027.sig,22997262edb9995ad1c357303df2c9e8,22997262,31,DNA,0,1000,8321705,1,ERR3697027,-
ERR3697027.sig,02e51d551190183b1be8ed9acafdf786,02e51d55,51,DNA,0,1000,8670047,1,ERR3697027,-
ERR3761215.sig,fe899a0fe1bffb864e1954d2135609c1,fe899a0f,21,DNA,0,1000,12693852,1,ERR3761215,-
ERR3761215.sig,b8c23202241adb522e7ec2a55cd1ee39,b8c23202,31,DNA,0,1000,13766961,1,ERR3761215,-
ERR3761215.sig,e694eff2714a2aba9cd2498afcc3641e,e694eff2,51,DNA,0,1000,13827238,1,ERR3761215,-
ERR3772655.sig,a75770127338fc1481b90062be7abffc,a7577012,21,DNA,0,1000,19573264,1,ERR3772655,-
ERR3772655.sig,75dc8b7ef627c39d81cbdf3448a00368,75dc8b7e,31,DNA,0,1000,21580819,1,ERR3772655,-
ERR3772655.sig,9a60151bdffe092363ccfaa3a4d359b7,9a60151b,51,DNA,0,1000,16886045,1,ERR3772655,-
ERR3772656.sig,b374037fb981b05c95b28e35c2ba6d1a,b374037f,21,DNA,0,1000,19674778,1,ERR3772656,-
ERR3772656.sig,473d6dee82068a200ceeb497a94fe6a1,473d6dee,31,DNA,0,1000,21381910,1,ERR3772656,-
ERR3772656.sig,1a5f37265fab5c8953cb4bda06aa3c1e,1a5f3726,51,DNA,0,1000,16682820,1,ERR3772656,-
ERR3858139.sig,8896dcca2cf83079ae1f41b1e6123979,8896dcca,21,DNA,0,1000,11940367,1,ERR3858139,-
ERR3858139.sig,06117fe02fcb0dae8f6cf5acfd8f9973,06117fe0,31,DNA,0,1000,12080953,1,ERR3858139,-
ERR3858139.sig,7bbbe3e8667df9c37630c2bf26adb89e,7bbbe3e8,51,DNA,0,1000,10873597,1,ERR3858139,-
ERR3858140.sig,766fa2fa25ba9967185eacba0b5b9d1b,766fa2fa,21,DNA,0,1000,11918079,1,ERR3858140,-
ERR3858140.sig,bcb7446986e1ed530ca6e5057b05dbc8,bcb74469,31,DNA,0,1000,12040659,1,ERR3858140,-
ERR3858140.sig,2ebbe75161729b2f4cc981fc5714cdc9,2ebbe751,51,DNA,0,1000,10808837,1,ERR3858140,-
ERR3858141.sig,538b0c462dfbeed1d787d7a5f98930ac,538b0c46,21,DNA,0,1000,11677799,1,ERR3858141,-
ERR3858141.sig,b02a45565b513b5eb1a3b988a0daa25b,b02a4556,31,DNA,0,1000,11896392,1,ERR3858141,-
ERR3858141.sig,0de19f619d47e596568456b574548cf0,0de19f61,51,DNA,0,1000,10774695,1,ERR3858141,-
ERR3870372.sig,6385cec079bb5a74834fb212bee92959,6385cec0,21,DNA,0,1000,6164659,1,ERR3870372,-
ERR3870372.sig,7a6b9af26588fcbb41e566de344e1b42,7a6b9af2,31,DNA,0,1000,7866383,1,ERR3870372,-
ERR3870372.sig,39991a653c75ee9374773d7b73af096e,39991a65,51,DNA,0,1000,8045479,1,ERR3870372,-
ERR3929356.sig,930af120f2b4c29317d58660e2a80143,930af120,21,DNA,0,1000,9468803,1,ERR3929356,-
ERR3929356.sig,4964b0268116c5b2ca0a0f5a004b8748,4964b026,31,DNA,0,1000,10996896,1,ERR3929356,-
ERR3929356.sig,9058850da2f9cf4920fb7b84392e910f,9058850d,51,DNA,0,1000,10884060,1,ERR3929356,-
ERR3929357.sig,1c9309e64a5f7815b24b7ea37f2c9333,1c9309e6,21,DNA,0,1000,8278644,1,ERR3929357,-
ERR3929357.sig,b8e2f6e149cf19124a673eedbbe52d8d,b8e2f6e1,31,DNA,0,1000,9394493,1,ERR3929357,-
ERR3929357.sig,631b9581726c46586a30e2d603474dba,631b9581,51,DNA,0,1000,9332896,1,ERR3929357,-
ERR3929358.sig,dd2b95df3ff99aa3a4346255171db22e,dd2b95df,21,DNA,0,1000,6822709,1,ERR3929358,-
ERR3929358.sig,7ec0b530dd01de7c0b4d7b49c6ffe379,7ec0b530,31,DNA,0,1000,7709395,1,ERR3929358,-
ERR3929358.sig,b23253a7981f09e7a1d8e88221ba5726,b23253a7,51,DNA,0,1000,7668985,1,ERR3929358,-
ERR3929359.sig,bbd069651efef5b26a3387bb5f78c03a,bbd06965,21,DNA,0,1000,7768229,1,ERR3929359,-
ERR3929359.sig,984d00cf7721fa12141a903cbb09e023,984d00cf,31,DNA,0,1000,8766860,1,ERR3929359,-
ERR3929359.sig,fbffd738749bd360f1075739409cf731,fbffd738,51,DNA,0,1000,8653916,1,ERR3929359,-
ERR3929365.sig,2c52c877e7157bbcd4f27a96e6c3771a,2c52c877,21,DNA,0,1000,9501605,1,ERR3929365,-
ERR3929365.sig,70a81a3d938e6ad3f346a8e7eb47d0a9,70a81a3d,31,DNA,0,1000,10655277,1,ERR3929365,-
ERR3929365.sig,b36277388db6f5b116280dbf4807f955,b3627738,51,DNA,0,1000,10275192,1,ERR3929365,-
ERR3929366.sig,a403248568ce4de416f81d35ad5315ca,a4032485,21,DNA,0,1000,7367325,1,ERR3929366,-
ERR3929366.sig,7284dc7555bbfa6769fc004c134b1ed0,7284dc75,31,DNA,0,1000,8179902,1,ERR3929366,-
ERR3929366.sig,b8a2be7a3158e5a4eb4facb5b72de16b,b8a2be7a,51,DNA,0,1000,7908935,1,ERR3929366,-
ERR3929367.sig,d217224d953fb9e16c61a4d719918a71,d217224d,21,DNA,0,1000,7628817,1,ERR3929367,-
ERR3929367.sig,53dbf4dc3332698a8f1bd4d34989db46,53dbf4dc,31,DNA,0,1000,8406221,1,ERR3929367,-
ERR3929367.sig,2a273a078deb831b8c46f172c358fc9c,2a273a07,51,DNA,0,1000,8093519,1,ERR3929367,-
ERR3929368.sig,9606072b8ba6ae1ad5ca70a74e33a3ab,9606072b,21,DNA,0,1000,8110645,1,ERR3929368,-
ERR3929368.sig,75f90b4a676e481803ffaef2b9a47d26,75f90b4a,31,DNA,0,1000,8984049,1,ERR3929368,-
ERR3929368.sig,80c6f4cacbf0af131a755d4db09b5bb1,80c6f4ca,51,DNA,0,1000,8639288,1,ERR3929368,-
ERR3929369.sig,b3e8f11ad990279071bc4f66c79a134f,b3e8f11a,21,DNA,0,1000,7934827,1,ERR3929369,-
ERR3929369.sig,ed2fd2de82bcb848b72ce74206241e73,ed2fd2de,31,DNA,0,1000,8824987,1,ERR3929369,-
ERR3929369.sig,9a6777086e21944f4caae94702b6790c,9a677708,51,DNA,0,1000,8489559,1,ERR3929369,-
ERR3929370.sig,273ba613ff2526706a63d87c3fe3aed5,273ba613,21,DNA,0,1000,8214440,1,ERR3929370,-
ERR3929370.sig,4ffde9ca31de69cf57cacaccce119c00,4ffde9ca,31,DNA,0,1000,9228741,1,ERR3929370,-
ERR3929370.sig,58d79c0214b782967c8169a197906e4a,58d79c02,51,DNA,0,1000,8921108,1,ERR3929370,-
ERR3929371.sig,5b0d3dff486bf6f01be93924ad3fdf2c,5b0d3dff,21,DNA,0,1000,9257867,1,ERR3929371,-
ERR3929371.sig,965e2979528e8e9e2092aab677926ab1,965e2979,31,DNA,0,1000,10306743,1,ERR3929371,-
ERR3929371.sig,487ff5109d84c38a3d4c98332c9cae6d,487ff510,51,DNA,0,1000,9940331,1,ERR3929371,-
ERR3929372.sig,17373695f52923534acaf5ff0cc7f4c8,17373695,21,DNA,0,1000,8174946,1,ERR3929372,-
ERR3929372.sig,c29e4518301118b488d7f73b6280da1f,c29e4518,31,DNA,0,1000,8914431,1,ERR3929372,-
ERR3929372.sig,6940a4f8df6453a407500d6439d007ba,6940a4f8,51,DNA,0,1000,8589639,1,ERR3929372,-
ERR3929373.sig,3b6d5573fe97a8e4745a4df7434df933,3b6d5573,21,DNA,0,1000,10641111,1,ERR3929373,-
ERR3929373.sig,167180192b8f429bbc47ae28287f6dc1,16718019,31,DNA,0,1000,12071385,1,ERR3929373,-
ERR3929373.sig,a0d0bdf96e046aeb1894716740840338,a0d0bdf9,51,DNA,0,1000,11701627,1,ERR3929373,-
ERR3929376.sig,e6d5f8b0a2580194894c18fd3aa1f57d,e6d5f8b0,21,DNA,0,1000,11293206,1,ERR3929376,-
ERR3929376.sig,3b5c63f7c4b4d8ba0a37238cfed71080,3b5c63f7,31,DNA,0,1000,11946512,1,ERR3929376,-
ERR3929376.sig,59c4224a509f1e978a329d165acbeb2a,59c4224a,51,DNA,0,1000,11532149,1,ERR3929376,-
ERR3943976.sig,81f0dc1b492deac2b496ddbacc37b76e,81f0dc1b,21,DNA,0,1000,8401572,1,ERR3943976,-
ERR3943976.sig,60686778cba9af51a979846c413f03f8,60686778,31,DNA,0,1000,9371086,1,ERR3943976,-
ERR3943976.sig,eee9bde683a0d99fac2280f1846cdf42,eee9bde6,51,DNA,0,1000,9179174,1,ERR3943976,-
ERR3943977.sig,2ada60a37495616d9c4537b634d8359e,2ada60a3,21,DNA,0,1000,7342297,1,ERR3943977,-
ERR3943977.sig,288ae8761b1012904d5c778ee191f57d,288ae876,31,DNA,0,1000,8057985,1,ERR3943977,-
ERR3943977.sig,c931971a2d57efc9fd04161a9a6a8629,c931971a,51,DNA,0,1000,7945500,1,ERR3943977,-
ERR3943978.sig,a8f3b474526c8f284f8d7214ff8765c1,a8f3b474,21,DNA,0,1000,5983281,1,ERR3943978,-
ERR3943978.sig,84fb744056b5d35af16079c9cfecd8a8,84fb7440,31,DNA,0,1000,6511628,1,ERR3943978,-
ERR3943978.sig,2b332f656e8fff09aa7eaa54bf966700,2b332f65,51,DNA,0,1000,6399399,1,ERR3943978,-
ERR3943979.sig,a1d7ee0854f50410e15075302f2f0bb5,a1d7ee08,21,DNA,0,1000,7105794,1,ERR3943979,-
ERR3943979.sig,ca2d518a979c4693f95cb53e293ed6ba,ca2d518a,31,DNA,0,1000,7821001,1,ERR3943979,-
ERR3943979.sig,1ad0657976b69da699f7b019fef8480d,1ad06579,51,DNA,0,1000,7633807,1,ERR3943979,-
ERR3943989.sig,7b175c0c797e88e01a530de4ddc23d63,7b175c0c,21,DNA,0,1000,8461100,1,ERR3943989,-
ERR3943989.sig,b40c4cc15bb633665b50942b2358f962,b40c4cc1,31,DNA,0,1000,9149121,1,ERR3943989,-
ERR3943989.sig,1a4be72c9dd46af880e8083290803ffd,1a4be72c,51,DNA,0,1000,8712372,1,ERR3943989,-
ERR3943990.sig,91f431cffd966fa0478066d3748750a7,91f431cf,21,DNA,0,1000,6520597,1,ERR3943990,-
ERR3943990.sig,17ad1f2b23304c63a55aba27516c5e78,17ad1f2b,31,DNA,0,1000,6969102,1,ERR3943990,-
ERR3943990.sig,acdd9c39f87e23ec21d15b6bf7902a56,acdd9c39,51,DNA,0,1000,6634029,1,ERR3943990,-
ERR3943991.sig,371b90cd4a5c53277ee478b374761013,371b90cd,21,DNA,0,1000,6777979,1,ERR3943991,-
ERR3943991.sig,c75cce167a5ec107bb4e9a281061fe4d,c75cce16,31,DNA,0,1000,7211380,1,ERR3943991,-
ERR3943991.sig,86042f3e06414e330e23dc2a67d3665c,86042f3e,51,DNA,0,1000,6854664,1,ERR3943991,-
ERR3943992.sig,75242d22dccdf5fdd0b603c989544380,75242d22,21,DNA,0,1000,7222807,1,ERR3943992,-
ERR3943992.sig,13f9dc6e53dd9b207c9cadba6046fad7,13f9dc6e,31,DNA,0,1000,7724514,1,ERR3943992,-
ERR3943992.sig,d78a7756aa63a61a1ddab0baf3551087,d78a7756,51,DNA,0,1000,7335849,1,ERR3943992,-
ERR3943995.sig,7c88e3c1730911faf153d23f2ad07626,7c88e3c1,21,DNA,0,1000,8236263,1,ERR3943995,-
ERR3943995.sig,c5aaeaee754cc38c5d0e95d14793d46d,c5aaeaee,31,DNA,0,1000,8858822,1,ERR3943995,-
ERR3943995.sig,939f29c7b72a93e20d47aad2522997c5,939f29c7,51,DNA,0,1000,8445472,1,ERR3943995,-
ERR3943996.sig,ebb0d5d8bdbe8bf22da0994a4f116c9b,ebb0d5d8,21,DNA,0,1000,7487611,1,ERR3943996,-
ERR3943996.sig,a4e129dd5898eac3058d7191c1241a79,a4e129dd,31,DNA,0,1000,7984989,1,ERR3943996,-
ERR3943996.sig,b1aae3d767218ccfd912c4c4fb43505e,b1aae3d7,51,DNA,0,1000,7592685,1,ERR3943996,-
ERR3943997.sig,ab6188a73d68fd049b57f309804fd44a,ab6188a7,21,DNA,0,1000,9442757,1,ERR3943997,-
ERR3943997.sig,c743c91b039661200c791f2cdb4742ad,c743c91b,31,DNA,0,1000,10305412,1,ERR3943997,-
ERR3943997.sig,61160ea9b82849e78ad6aa801509668b,61160ea9,51,DNA,0,1000,9862437,1,ERR3943997,-
ERR3987193.sig,c76944affd9ea562b616abaaae9e99c5,c76944af,21,DNA,0,1000,5931016,1,ERR3987193,-
ERR3987193.sig,b02405780511baa90aa5a7fb76c93126,b0240578,31,DNA,0,1000,6459447,1,ERR3987193,-
ERR3987193.sig,6168c152749de8b386f09cda5d3cbd00,6168c152,51,DNA,0,1000,6729941,1,ERR3987193,-
ERR4172301.sig,564cdb1d76ae638563fe14488475174e,564cdb1d,21,DNA,0,1000,10818004,1,ERR4172301,-
ERR4172301.sig,f348adb5903ac1af0c7262b2f92bb6a6,f348adb5,31,DNA,0,1000,11511398,1,ERR4172301,-
ERR4172301.sig,3b209d049a2050c76e3899da4d9099ed,3b209d04,51,DNA,0,1000,10295830,1,ERR4172301,-
ERR4172302.sig,dfb9ed898ab15487bed1afa4a558de74,dfb9ed89,21,DNA,0,1000,10312830,1,ERR4172302,-
ERR4172302.sig,4dc1e2a7a622827fdf6e94acc29eff11,4dc1e2a7,31,DNA,0,1000,10770580,1,ERR4172302,-
ERR4172302.sig,a78c3daad182481065f3b870ae108369,a78c3daa,51,DNA,0,1000,9507025,1,ERR4172302,-
